"","temp","origin","date","mean_temp"
"13002",44.96,"EWR",2013-05-14,44.96
"13003",48.02,"EWR",2013-02-15,48.02
"13004",62.96,"JFK",2013-05-23,62.96
"13005",37.94,"JFK",2013-02-13,37.94
"13006",60.08,"EWR",2013-03-30,60.08
"13007",48.02,"EWR",2013-03-28,48.02
"13008",64.04,"LGA",2013-09-16,64.04
"13009",42.08,"LGA",2013-03-01,42.08
"13010",44.96,"JFK",2013-02-28,44.96
"13011",64.94,"JFK",2013-10-14,64.94
"13012",46.04,"JFK",2013-02-28,46.04
"13013",26.06,"JFK",2013-02-03,26.06
"13014",69.98,"LGA",2013-06-06,69.98
"13015",30.02,"LGA",2013-03-22,30.02
"13016",32,"EWR",2013-12-10,32
"13017",32,"JFK",2013-02-08,32
"13018",51.08,"EWR",2013-04-23,51.08
"13019",55.04,"JFK",2013-05-26,55.04
"13020",66.02,"EWR",2013-08-24,66.02
"13021",75.92,"JFK",2013-07-05,75.92
"13022",53.06,"EWR",2013-04-15,53.06
"13023",53.96,"EWR",2013-10-09,53.96
"13024",78.08,"LGA",2013-08-12,78.08
"13025",69.98,"JFK",2013-08-13,69.98
"13026",44.06,"LGA",2013-04-12,44.06
"13027",66.92,"LGA",2013-06-18,66.92
"13028",55.04,"EWR",2013-04-29,55.04
"13029",44.06,"JFK",2013-01-13,44.06
"13030",44.06,"EWR",2013-03-10,44.06
"13031",26.06,"JFK",2013-02-09,26.06
"13032",46.94,"EWR",2013-10-29,46.94
"13033",73.4,"LGA",2013-09-03,73.4
"13034",62.06,"LGA",2013-06-19,62.06
"13035",80.06,"JFK",2013-07-31,80.06
"13036",80.96,"EWR",2013-06-29,80.96
"13037",51.08,"LGA",2013-04-25,51.08
"13038",77,"EWR",2013-06-30,77
"13039",46.04,"JFK",2013-11-11,46.04
"13040",32,"LGA",2013-03-08,32
"13041",30.92,"JFK",2013-02-05,30.92
"13042",69.98,"LGA",2013-05-22,69.98
"13043",53.06,"LGA",2013-05-25,53.06
"13044",30.92,"EWR",2013-02-05,30.92
"13045",51.8,"EWR",2013-03-11,51.8
"13046",60.98,"JFK",2013-06-04,60.98
"13047",21.02,"LGA",2013-01-22,21.02
"13048",39.92,"EWR",2013-01-20,39.92
"13049",73.94,"JFK",2013-10-01,73.94
"13050",60.98,"EWR",2013-10-18,60.98
"13051",57.02,"JFK",2013-04-05,57.02
"13052",57.02,"JFK",2013-05-18,57.02
"13053",82.94,"EWR",2013-04-09,82.94
"13054",62.96,"JFK",2013-05-22,62.96
"13055",87.08,"EWR",2013-07-04,87.08
"13056",35.06,"LGA",2013-03-20,35.06
"13057",32,"EWR",2013-03-05,32
"13058",73.04,"EWR",2013-09-30,73.04
"13059",33.98,"JFK",2013-12-15,33.98
"13060",87.98,"LGA",2013-05-30,87.98
"13061",91.94,"EWR",2013-06-01,91.94
"13062",33.8,"EWR",2013-12-09,33.8
"13063",48.2,"JFK",2013-04-11,48.2
"13064",60.08,"LGA",2013-04-26,60.08
"13065",60.08,"JFK",2013-10-28,60.08
"13066",87.08,"LGA",2013-06-26,87.08
"13067",28.04,"LGA",2013-12-16,28.04
"13068",42.08,"LGA",2013-02-14,42.08
"13069",66.92,"LGA",2013-06-18,66.92
"13070",75.92,"LGA",2013-08-09,75.92
"13071",64.04,"EWR",2013-04-28,64.04
"13072",57.02,"JFK",2013-04-30,57.02
"13073",69.08,"LGA",2013-09-30,69.08
"13074",39.02,"LGA",2013-02-26,39.02
"13075",57.92,"LGA",2013-04-16,57.92
"13076",35.6,"LGA",2013-12-09,35.6
"13077",17.06,"LGA",2013-01-23,17.06
"13078",57.92,"LGA",2013-05-09,57.92
"13079",35.06,"JFK",2013-02-16,35.06
"13080",33.98,"JFK",2013-12-13,33.98
"13081",75.02,"LGA",2013-08-12,75.02
"13082",55.04,"EWR",2013-05-04,55.04
"13083",48.02,"LGA",2013-02-28,48.02
"13084",73.04,"JFK",2013-06-02,73.04
"13085",75.2,"LGA",2013-06-11,75.2
"13086",60.08,"JFK",2013-05-15,60.08
"13087",57.2,"EWR",2013-05-09,57.2
"13088",35.06,"LGA",2013-11-13,35.06
"13089",26.06,"EWR",2013-12-14,26.06
"13090",33.98,"JFK",2013-04-02,33.98
"13091",44.96,"EWR",2013-02-12,44.96
"13092",30.92,"EWR",2013-12-26,30.92
"13093",80.6,"LGA",2013-07-11,80.6
"13094",30.92,"JFK",2013-01-03,30.92
"13095",39.02,"LGA",2013-01-19,39.02
"13096",59,"LGA",2013-10-10,59
"13097",46.94,"EWR",2013-05-25,46.94
"13098",73.04,"LGA",2013-09-30,73.04
"13099",62.96,"LGA",2013-09-23,62.96
"13100",59,"JFK",2013-04-19,59
"13101",68,"EWR",2013-05-02,68
"13102",26.96,"LGA",2013-12-16,26.96
"13103",82.04,"EWR",2013-08-30,82.04
"13104",42.98,"EWR",2013-04-12,42.98
"13105",66.92,"EWR",2013-10-16,66.92
"13106",80.96,"EWR",2013-06-22,80.96
"13107",46.04,"JFK",2013-12-30,46.04
"13108",46.94,"JFK",2013-11-19,46.94
"13109",57.92,"JFK",2013-10-30,57.92
"13110",39.92,"LGA",2013-04-04,39.92
"13111",48.02,"LGA",2013-04-22,48.02
"13112",50,"EWR",2013-09-19,50
"13113",60.98,"JFK",2013-10-10,60.98
"13114",80.06,"EWR",2013-06-30,80.06
"13115",73.04,"JFK",2013-08-06,73.04
"13116",53.06,"EWR",2013-04-15,53.06
"13117",39.92,"EWR",2013-10-24,39.92
"13118",68,"LGA",2013-09-29,68
"13119",42.08,"EWR",2013-04-24,42.08
"13120",57.02,"LGA",2013-01-31,57.02
"13121",44.06,"LGA",2013-12-01,44.06
"13122",28.04,"JFK",2013-01-18,28.04
"13123",48.92,"EWR",2013-11-07,48.92
"13124",28.94,"JFK",2013-02-04,28.94
"13125",32,"LGA",2013-03-08,32
"13126",51.98,"LGA",2013-01-30,51.98
"13127",71.06,"JFK",2013-06-16,71.06
"13128",55.04,"LGA",2013-04-24,55.04
"13129",44.06,"LGA",2013-11-04,44.06
"13130",80.06,"EWR",2013-06-11,80.06
"13131",39.02,"LGA",2013-02-24,39.02
"13132",55.04,"JFK",2013-04-18,55.04
"13133",44.96,"EWR",2013-10-29,44.96
"13134",78.08,"LGA",2013-07-09,78.08
"13135",50,"JFK",2013-10-23,50
"13136",60.08,"JFK",2013-05-06,60.08
"13137",32,"EWR",2013-02-05,32
"13138",42.98,"EWR",2013-12-02,42.98
"13139",60.08,"JFK",2013-05-15,60.08
"13140",19.94,"EWR",2013-01-22,19.94
"13141",60.98,"JFK",2013-05-01,60.98
"13142",80.06,"EWR",2013-07-08,80.06
"13143",89.96,"EWR",2013-07-05,89.96
"13144",33.08,"EWR",2013-11-25,33.08
"13145",62.06,"JFK",2013-10-19,62.06
"13146",91.94,"JFK",2013-07-17,91.94
"13147",64.04,"LGA",2013-10-16,64.04
"13148",84.92,"LGA",2013-06-25,84.92
"13149",39.92,"JFK",2013-12-09,39.92
"13150",77,"JFK",2013-07-12,77
"13151",17.06,"EWR",2013-01-22,17.06
"13152",51.98,"JFK",2013-05-06,51.98
"13153",62.96,"JFK",2013-09-25,62.96
"13154",21.02,"JFK",2013-02-10,21.02
"13155",21.02,"EWR",2013-01-24,21.02
"13156",51.98,"JFK",2013-11-10,51.98
"13157",75.02,"EWR",2013-08-02,75.02
"13158",32,"JFK",2013-12-08,32
"13159",73.04,"JFK",2013-07-02,73.04
"13160",39.02,"EWR",2013-02-06,39.02
"13161",75.02,"EWR",2013-06-19,75.02
"13162",26.06,"EWR",2013-02-07,26.06
"13163",86,"LGA",2013-07-23,86
"13164",66.02,"LGA",2013-09-22,66.02
"13165",50,"LGA",2013-01-19,50
"13166",64.94,"LGA",2013-10-17,64.94
"13167",89.96,"LGA",2013-09-11,89.96
"13168",53.06,"JFK",2013-05-25,53.06
"13169",33.08,"EWR",2013-02-08,33.08
"13170",35.96,"EWR",2013-03-17,35.96
"13171",80.96,"EWR",2013-08-25,80.96
"13172",39.02,"EWR",2013-03-02,39.02
"13173",50,"EWR",2013-04-23,50
"13174",69.8,"EWR",2013-10-06,69.8
"13175",51.08,"JFK",2013-04-27,51.08
"13176",39.02,"EWR",2013-01-15,39.02
"13177",46.94,"LGA",2013-01-09,46.94
"13178",30.92,"LGA",2013-03-17,30.92
"13179",30.92,"EWR",2013-02-01,30.92
"13180",62.96,"LGA",2013-05-08,62.96
"13181",37.04,"EWR",2013-03-07,37.04
"13182",39.02,"LGA",2013-12-24,39.02
"13183",78.98,"LGA",2013-05-29,78.98
"13184",39.02,"EWR",2013-02-23,39.02
"13185",80.06,"LGA",2013-07-24,80.06
"13186",50,"EWR",2013-05-13,50
"13187",62.96,"JFK",2013-05-20,62.96
"13188",35.96,"JFK",2013-03-01,35.96
"13189",42.98,"JFK",2013-01-13,42.98
"13190",55.04,"LGA",2013-10-26,55.04
"13191",69.98,"LGA",2013-09-20,69.98
"13192",15.98,"EWR",2013-01-26,15.98
"13193",35.06,"LGA",2013-01-04,35.06
"13194",91.04,"LGA",2013-06-24,91.04
"13195",32,"JFK",2013-01-21,32
"13196",53.06,"JFK",2013-05-13,53.06
"13197",78.08,"EWR",2013-06-22,78.08
"13198",33.08,"EWR",2013-11-28,33.08
"13199",46.04,"JFK",2013-10-30,46.04
"13200",75.02,"JFK",2013-06-09,75.02
"13201",78.8,"JFK",2013-07-22,78.8
"13202",68,"LGA",2013-09-25,68
"13203",75.02,"LGA",2013-08-19,75.02
"13204",71.96,"JFK",2013-08-30,71.96
"13205",93.92,"EWR",2013-07-06,93.92
"13206",75.92,"EWR",2013-08-07,75.92
"13207",42.8,"EWR",2013-12-29,42.8
"13208",87.08,"EWR",2013-08-20,87.08
"13209",44.96,"LGA",2013-03-11,44.96
"13210",35.06,"JFK",2013-01-02,35.06
"13211",53.06,"JFK",2013-10-23,53.06
"13212",64.04,"EWR",2013-04-28,64.04
"13213",46.94,"JFK",2013-04-22,46.94
"13214",57.92,"LGA",2013-09-06,57.92
"13215",30.02,"EWR",2013-12-26,30.02
"13216",68,"JFK",2013-08-19,68
"13217",33.08,"JFK",2013-03-21,33.08
"13218",53.96,"EWR",2013-11-16,53.96
"13219",46.04,"JFK",2013-03-15,46.04
"13220",77,"EWR",2013-07-14,77
"13221",64.94,"EWR",2013-09-29,64.94
"13222",78.98,"LGA",2013-07-30,78.98
"13223",62.06,"LGA",2013-10-31,62.06
"13224",57.92,"JFK",2013-04-17,57.92
"13225",66.02,"JFK",2013-05-29,66.02
"13226",46.94,"LGA",2013-12-04,46.94
"13227",51.08,"LGA",2013-10-29,51.08
"13228",93.02,"JFK",2013-07-17,93.02
"13229",62.96,"LGA",2013-11-18,62.96
"13230",64.94,"JFK",2013-09-17,64.94
"13231",37.94,"JFK",2013-03-17,37.94
"13232",69.08,"EWR",2013-09-25,69.08
"13233",42.98,"EWR",2013-01-17,42.98
"13234",35.96,"JFK",2013-11-20,35.96
"13235",82.04,"EWR",2013-08-10,82.04
"13236",42.98,"LGA",2013-10-24,42.98
"13237",75.92,"EWR",2013-07-01,75.92
"13238",44.96,"JFK",2013-10-28,44.96
"13239",60.8,"EWR",2013-12-23,60.8
"13240",62.96,"JFK",2013-11-07,62.96
"13241",60.98,"LGA",2013-06-06,60.98
"13242",41,"LGA",2013-12-04,41
"13243",48.02,"EWR",2013-11-09,48.02
"13244",46.04,"EWR",2013-04-01,46.04
"13245",44.06,"JFK",2013-03-20,44.06
"13246",64.04,"LGA",2013-09-22,64.04
"13247",42.98,"EWR",2013-12-29,42.98
"13248",86,"EWR",2013-07-04,86
"13249",73.4,"EWR",2013-08-29,73.4
"13250",32,"JFK",2013-11-13,32
"13251",55.94,"JFK",2013-11-17,55.94
"13252",75.02,"EWR",2013-06-08,75.02
"13253",46.94,"JFK",2013-05-25,46.94
"13254",51.98,"EWR",2013-03-09,51.98
"13255",62.06,"JFK",2013-05-11,62.06
"13256",55.94,"EWR",2013-10-09,55.94
"13257",42.98,"JFK",2013-11-21,42.98
"13258",35.06,"LGA",2013-11-30,35.06
"13259",69.98,"LGA",2013-08-14,69.98
"13260",55.94,"EWR",2013-11-16,55.94
"13261",51.08,"JFK",2013-05-05,51.08
"13262",87.08,"LGA",2013-08-20,87.08
"13263",42.08,"EWR",2013-12-30,42.08
"13264",57.02,"LGA",2013-09-25,57.02
"13265",78.08,"EWR",2013-05-21,78.08
"13266",77,"LGA",2013-07-28,77
"13267",62.96,"LGA",2013-05-27,62.96
"13268",50,"JFK",2013-11-05,50
"13269",73.94,"JFK",2013-08-01,73.94
"13270",37.04,"EWR",2013-03-19,37.04
"13271",55.04,"EWR",2013-04-30,55.04
"13272",51.08,"JFK",2013-11-21,51.08
"13273",46.94,"LGA",2013-12-04,46.94
"13274",55.94,"LGA",2013-05-09,55.94
"13275",66.02,"JFK",2013-09-15,66.02
"13276",44.06,"EWR",2013-10-30,44.06
"13277",77,"LGA",2013-08-06,77
"13278",66.92,"LGA",2013-10-17,66.92
"13279",53.06,"EWR",2013-04-14,53.06
"13280",30.92,"JFK",2013-03-14,30.92
"13281",42.98,"JFK",2013-12-29,42.98
"13282",69.98,"JFK",2013-09-24,69.98
"13283",30.92,"EWR",2013-02-01,30.92
"13284",73.04,"LGA",2013-05-20,73.04
"13285",64.94,"LGA",2013-04-30,64.94
"13286",48.02,"JFK",2013-12-29,48.02
"13287",33.08,"EWR",2013-01-04,33.08
"13288",37.04,"LGA",2013-03-25,37.04
"13289",35.06,"LGA",2013-11-25,35.06
"13290",33.8,"JFK",2013-03-18,33.8
"13291",64.04,"LGA",2013-12-22,64.04
"13292",60.8,"JFK",2013-12-22,60.8
"13293",41,"JFK",2013-10-28,41
"13294",30.92,"EWR",2013-02-08,30.92
"13295",41,"LGA",2013-02-27,41
"13296",51.98,"EWR",2013-11-11,51.98
"13297",78.98,"EWR",2013-09-07,78.98
"13298",57.92,"LGA",2013-09-27,57.92
"13299",53.96,"JFK",2013-09-23,53.96
"13300",75.2,"LGA",2013-08-07,75.2
"13301",64.04,"EWR",2013-06-15,64.04
"13302",75.02,"JFK",2013-08-09,75.02
"13303",33.08,"LGA",2013-01-03,33.08
"13304",39.92,"EWR",2013-11-26,39.92
"13305",39.02,"JFK",2013-12-15,39.02
"13306",89.06,"LGA",2013-07-05,89.06
"13307",60.98,"JFK",2013-05-11,60.98
"13308",78.98,"JFK",2013-08-29,78.98
"13309",32,"EWR",2013-01-02,32
"13310",73.4,"EWR",2013-04-19,73.4
"13311",55.4,"JFK",2013-12-22,55.4
"13312",89.06,"LGA",2013-07-16,89.06
"13313",35.06,"LGA",2013-11-28,35.06
"13314",73.04,"JFK",2013-08-24,73.04
"13315",39.02,"JFK",2013-12-04,39.02
"13316",80.96,"JFK",2013-07-11,80.96
"13317",24.98,"EWR",2013-12-16,24.98
"13318",84.92,"EWR",2013-06-30,84.92
"13319",75.2,"JFK",2013-09-01,75.2
"13320",44.06,"JFK",2013-03-01,44.06
"13321",69.98,"JFK",2013-09-21,69.98
"13322",60.98,"LGA",2013-06-05,60.98
"13323",37.04,"EWR",2013-03-08,37.04
"13324",55.94,"EWR",2013-04-11,55.94
"13325",77,"EWR",2013-07-31,77
"13326",35.96,"LGA",2013-11-21,35.96
"13327",71.06,"EWR",2013-09-08,71.06
"13328",32,"LGA",2013-12-10,32
"13329",60.08,"LGA",2013-04-08,60.08
"13330",80.96,"LGA",2013-06-26,80.96
"13331",71.96,"JFK",2013-08-19,71.96
"13332",78.08,"JFK",2013-08-05,78.08
"13333",77,"EWR",2013-06-18,77
"13334",77,"JFK",2013-06-27,77
"13335",59,"JFK",2013-04-27,59
"13336",62.96,"LGA",2013-10-13,62.96
"13337",77,"EWR",2013-08-18,77
"13338",80.96,"LGA",2013-07-15,80.96
"13339",84.02,"EWR",2013-06-17,84.02
"13340",93.02,"EWR",2013-06-25,93.02
"13341",44.96,"JFK",2013-12-29,44.96
"13342",30.02,"LGA",2013-02-05,30.02
"13343",64.94,"LGA",2013-05-18,64.94
"13344",41,"EWR",2013-02-26,41
"13345",91.04,"EWR",2013-05-30,91.04
"13346",51.98,"EWR",2013-04-23,51.98
"13347",42.98,"EWR",2013-12-03,42.98
"13348",33.8,"LGA",2013-02-08,33.8
"13349",66.02,"JFK",2013-08-25,66.02
"13350",42.98,"JFK",2013-12-29,42.98
"13351",48.92,"EWR",2013-03-13,48.92
"13352",75.02,"JFK",2013-06-28,75.02
"13353",53.96,"JFK",2013-11-22,53.96
"13354",48.92,"EWR",2013-02-28,48.92
"13355",35.96,"EWR",2013-03-19,35.96
"13356",46.94,"EWR",2013-03-23,46.94
"13357",33.08,"EWR",2013-01-05,33.08
"13358",37.94,"EWR",2013-03-20,37.94
"13359",53.96,"EWR",2013-04-13,53.96
"13360",39.92,"LGA",2013-02-19,39.92
"13361",46.04,"JFK",2013-01-19,46.04
"13362",84.92,"LGA",2013-06-23,84.92
"13363",32,"LGA",2013-02-20,32
"13364",26.06,"JFK",2013-02-21,26.06
"13365",53.06,"JFK",2013-03-09,53.06
"13366",44.96,"JFK",2013-01-30,44.96
"13367",44.06,"JFK",2013-02-24,44.06
"13368",55.04,"EWR",2013-04-30,55.04
"13369",30.02,"EWR",2013-12-11,30.02
"13370",78.98,"EWR",2013-08-19,78.98
"13371",75.02,"LGA",2013-07-29,75.02
"13372",42.08,"JFK",2013-01-10,42.08
"13373",53.06,"LGA",2013-11-05,53.06
"13374",48.92,"EWR",2013-03-28,48.92
"13375",28.04,"LGA",2013-02-01,28.04
"13376",39.92,"EWR",2013-03-06,39.92
"13377",89.06,"EWR",2013-07-16,89.06
"13378",37.04,"LGA",2013-01-04,37.04
"13379",73.04,"LGA",2013-06-16,73.04
"13380",32,"EWR",2013-12-27,32
"13381",75.92,"LGA",2013-09-05,75.92
"13382",46.4,"LGA",2013-12-05,46.4
"13383",73.94,"LGA",2013-08-18,73.94
"13384",35.06,"EWR",2013-01-28,35.06
"13385",30.02,"LGA",2013-02-03,30.02
"13386",24.08,"EWR",2013-02-04,24.08
"13387",55.94,"EWR",2013-09-17,55.94
"13388",35.96,"EWR",2013-11-28,35.96
"13389",35.96,"JFK",2013-02-19,35.96
"13390",93.92,"EWR",2013-07-20,93.92
"13391",80.06,"EWR",2013-06-30,80.06
"13392",41,"LGA",2013-12-02,41
"13393",48.92,"EWR",2013-12-02,48.92
"13394",42.08,"LGA",2013-01-10,42.08
"13395",46.94,"LGA",2013-11-19,46.94
"13396",35.96,"JFK",2013-12-09,35.96
"13397",44.96,"JFK",2013-01-19,44.96
"13398",69.08,"JFK",2013-10-06,69.08
"13399",53.96,"EWR",2013-03-27,53.96
"13400",59,"EWR",2013-10-16,59
"13401",53.06,"LGA",2013-11-17,53.06
"13402",80.96,"EWR",2013-06-21,80.96
"13403",55.04,"EWR",2013-05-05,55.04
"13404",37.94,"LGA",2013-01-29,37.94
"13405",78.98,"JFK",2013-08-05,78.98
"13406",32,"JFK",2013-01-21,32
"13407",24.08,"LGA",2013-01-25,24.08
"13408",48.02,"LGA",2013-01-09,48.02
"13409",35.06,"LGA",2013-11-13,35.06
"13410",77,"LGA",2013-06-16,77
"13411",57.92,"JFK",2013-09-20,57.92
"13412",66.02,"EWR",2013-09-29,66.02
"13413",35.96,"JFK",2013-11-30,35.96
"13414",39.02,"LGA",2013-03-28,39.02
"13415",35.6,"EWR",2013-03-07,35.6
"13416",62.6,"LGA",2013-06-07,62.6
"13417",35.06,"LGA",2013-01-31,35.06
"13418",77,"EWR",2013-06-19,77
"13419",37.94,"JFK",2013-03-08,37.94
"13420",46.94,"JFK",2013-03-23,46.94
"13421",24.98,"EWR",2013-11-24,24.98
"13422",37.4,"LGA",2013-03-19,37.4
"13423",37.04,"JFK",2013-01-29,37.04
"13424",26.06,"JFK",2013-02-21,26.06
"13425",42.98,"JFK",2013-02-24,42.98
"13426",51.98,"LGA",2013-04-20,51.98
"13427",21.2,"JFK",2013-01-25,21.2
"13428",39.92,"LGA",2013-02-27,39.92
"13429",78.98,"EWR",2013-06-15,78.98
"13430",39.92,"EWR",2013-03-23,39.92
"13431",46.94,"EWR",2013-11-08,46.94
"13432",51.98,"JFK",2013-03-29,51.98
"13433",73.04,"JFK",2013-08-19,73.04
"13434",48.92,"EWR",2013-11-14,48.92
"13435",50,"EWR",2013-12-04,50
"13436",71.06,"EWR",2013-04-19,71.06
"13437",50,"EWR",2013-09-19,50
"13438",73.4,"EWR",2013-08-13,73.4
"13439",84.92,"LGA",2013-06-26,84.92
"13440",68,"LGA",2013-06-05,68
"13441",80.06,"JFK",2013-08-29,80.06
"13442",28.04,"EWR",2013-01-26,28.04
"13443",80.96,"EWR",2013-07-24,80.96
"13444",28.04,"JFK",2013-01-18,28.04
"13445",64.04,"EWR",2013-05-07,64.04
"13446",77,"LGA",2013-05-23,77
"13447",48.02,"EWR",2013-11-23,48.02
"13448",80.06,"LGA",2013-07-26,80.06
"13449",55.94,"JFK",2013-04-26,55.94
"13450",60.08,"LGA",2013-09-23,60.08
"13451",51.08,"EWR",2013-11-10,51.08
"13452",37.94,"JFK",2013-03-19,37.94
"13453",73.94,"EWR",2013-06-30,73.94
"13454",91.94,"LGA",2013-07-16,91.94
"13455",68,"JFK",2013-05-20,68
"13456",68,"LGA",2013-06-05,68
"13457",93.92,"EWR",2013-07-15,93.92
"13458",37.04,"EWR",2013-03-23,37.04
"13459",60.98,"LGA",2013-06-04,60.98
"13460",33.08,"LGA",2013-01-19,33.08
"13461",64.94,"JFK",2013-05-21,64.94
"13462",75.92,"LGA",2013-08-28,75.92
"13463",33.98,"JFK",2013-12-13,33.98
"13464",33.98,"JFK",2013-12-19,33.98
"13465",73.04,"JFK",2013-05-29,73.04
"13466",78.98,"EWR",2013-06-26,78.98
"13467",64.94,"EWR",2013-04-26,64.94
"13468",84.92,"JFK",2013-07-21,84.92
"13469",48.2,"JFK",2013-02-27,48.2
"13470",78.98,"EWR",2013-07-13,78.98
"13471",78.98,"LGA",2013-06-27,78.98
"13472",53.96,"JFK",2013-04-29,53.96
"13473",77,"JFK",2013-08-28,77
"13474",73.04,"EWR",2013-09-05,73.04
"13475",71.96,"JFK",2013-09-06,71.96
"13476",53.6,"JFK",2013-04-24,53.6
"13477",66.02,"JFK",2013-05-29,66.02
"13478",78.08,"LGA",2013-08-29,78.08
"13479",78.08,"EWR",2013-08-19,78.08
"13480",80.96,"EWR",2013-09-08,80.96
"13481",42.98,"LGA",2013-03-13,42.98
"13482",28.04,"LGA",2013-12-13,28.04
"13483",78.98,"EWR",2013-05-16,78.98
"13484",55.4,"LGA",2013-04-11,55.4
"13485",37.4,"LGA",2013-02-22,37.4
"13486",37.04,"LGA",2013-12-19,37.04
"13487",73.94,"EWR",2013-06-15,73.94
"13488",55.04,"EWR",2013-04-05,55.04
"13489",82.04,"LGA",2013-08-25,82.04
"13490",39.02,"EWR",2013-02-12,39.02
"13491",42.98,"EWR",2013-11-20,42.98
"13492",37.04,"LGA",2013-01-09,37.04
"13493",37.94,"JFK",2013-01-15,37.94
"13494",71.06,"EWR",2013-06-14,71.06
"13495",62.06,"EWR",2013-04-01,62.06
"13496",62.96,"LGA",2013-10-13,62.96
"13497",50.72,"EWR",2013-11-11,50.72
"13498",28.04,"JFK",2013-01-18,28.04
"13499",73.04,"EWR",2013-09-21,73.04
"13500",80.06,"JFK",2013-07-08,80.06
"13501",19.04,"LGA",2013-01-23,19.04
"13502",82.94,"EWR",2013-08-28,82.94
"13503",59,"JFK",2013-05-14,59
"13504",77,"JFK",2013-07-03,77
"13505",33.08,"LGA",2013-02-16,33.08
"13506",53.96,"JFK",2013-11-22,53.96
"13507",89.96,"LGA",2013-07-14,89.96
"13508",71.96,"JFK",2013-09-20,71.96
"13509",17.06,"LGA",2013-01-25,17.06
"13510",37.94,"JFK",2013-03-19,37.94
"13511",60.98,"EWR",2013-10-08,60.98
"13512",71.96,"JFK",2013-08-08,71.96
"13513",35.96,"JFK",2013-12-27,35.96
"13514",37.94,"JFK",2013-03-04,37.94
"13515",71.6,"EWR",2013-08-12,71.6
"13516",35.96,"LGA",2013-01-05,35.96
"13517",82.04,"EWR",2013-09-04,82.04
"13518",55.94,"JFK",2013-11-17,55.94
"13519",33.08,"JFK",2013-03-04,33.08
"13520",44.96,"LGA",2013-11-05,44.96
"13521",78.98,"EWR",2013-09-02,78.98
"13522",39.02,"JFK",2013-12-30,39.02
"13523",53.6,"JFK",2013-12-05,53.6
"13524",73.94,"LGA",2013-05-21,73.94
"13525",50,"JFK",2013-04-25,50
"13526",50.72,"EWR",2013-11-11,50.72
"13527",62.96,"JFK",2013-10-17,62.96
"13528",66.02,"EWR",2013-06-09,66.02
"13529",37.94,"EWR",2013-04-04,37.94
"13530",69.98,"EWR",2013-10-06,69.98
"13531",37.04,"JFK",2013-12-09,37.04
"13532",66.92,"LGA",2013-09-22,66.92
"13533",78.98,"EWR",2013-06-28,78.98
"13534",44.96,"JFK",2013-04-04,44.96
"13535",64.04,"JFK",2013-04-08,64.04
"13536",26.06,"EWR",2013-12-12,26.06
"13537",57.92,"JFK",2013-05-18,57.92
"13538",59,"EWR",2013-10-30,59
"13539",64.94,"JFK",2013-11-01,64.94
"13540",53.06,"LGA",2013-11-15,53.06
"13541",68,"JFK",2013-10-06,68
"13542",46.04,"JFK",2013-01-31,46.04
"13543",73.4,"EWR",2013-04-19,73.4
"13544",30.02,"EWR",2013-03-17,30.02
"13545",51.98,"LGA",2013-04-22,51.98
"13546",80.06,"LGA",2013-09-03,80.06
"13547",66.92,"LGA",2013-09-25,66.92
"13548",75.02,"LGA",2013-08-25,75.02
"13549",73.94,"JFK",2013-06-30,73.94
"13550",78.98,"EWR",2013-08-30,78.98
"13551",55.94,"LGA",2013-11-02,55.94
"13552",80.6,"EWR",2013-07-20,80.6
"13553",69.98,"JFK",2013-08-17,69.98
"13554",51.98,"EWR",2013-02-13,51.98
"13555",46.04,"LGA",2013-10-29,46.04
"13556",82.04,"LGA",2013-07-26,82.04
"13557",53.06,"EWR",2013-11-05,53.06
"13558",89.06,"EWR",2013-07-20,89.06
"13559",32,"LGA",2013-01-27,32
"13560",50,"JFK",2013-10-29,50
"13561",84.02,"EWR",2013-07-07,84.02
"13562",87.08,"LGA",2013-07-05,87.08
"13563",53.06,"LGA",2013-09-17,53.06
"13564",64.4,"EWR",2013-11-07,64.4
"13565",30.92,"LGA",2013-01-21,30.92
"13566",48.92,"LGA",2013-01-13,48.92
"13567",69.8,"EWR",2013-10-06,69.8
"13568",60.08,"JFK",2013-11-17,60.08
"13569",46.94,"EWR",2013-03-11,46.94
"13570",73.04,"EWR",2013-09-13,73.04
"13571",84.02,"LGA",2013-08-31,84.02
"13572",80.96,"LGA",2013-09-12,80.96
"13573",77,"EWR",2013-06-20,77
"13574",33.98,"EWR",2013-03-17,33.98
"13575",71.96,"LGA",2013-08-10,71.96
"13576",46.94,"LGA",2013-03-05,46.94
"13577",80.06,"JFK",2013-07-20,80.06
"13578",59,"JFK",2013-10-21,59
"13579",66.02,"JFK",2013-05-26,66.02
"13580",60.08,"EWR",2013-09-25,60.08
"13581",32,"EWR",2013-02-26,32
"13582",51.08,"LGA",2013-11-17,51.08
"13583",73.94,"EWR",2013-05-20,73.94
"13584",55.04,"EWR",2013-05-05,55.04
"13585",42.08,"JFK",2013-12-02,42.08
"13586",69.98,"EWR",2013-05-10,69.98
"13587",46.94,"EWR",2013-04-07,46.94
"13588",64.04,"EWR",2013-04-05,64.04
"13589",87.08,"EWR",2013-05-29,87.08
"13590",78.98,"LGA",2013-10-04,78.98
"13591",62.06,"LGA",2013-11-18,62.06
"13592",37.94,"JFK",2013-04-03,37.94
"13593",35.96,"LGA",2013-02-22,35.96
"13594",80.96,"JFK",2013-08-21,80.96
